Id,SalePrice
1717,193939.89361436153
1718,140890.65057606113
1719,207540.94505300815
1720,218280.6925995791
1721,189820.85200522564
1722,136431.43846200278
1723,179710.88720771595
1724,212673.8851436283
1725,228400.54167487507
1726,181629.29270717368
1727,153329.55031620187
1728,190819.03007796893
1729,165254.87866795855
1730,179226.94465765223
1731,116921.83813131353
1732,131603.09029627178
1733,101476.66406436068
1734,114990.72627149444
1735,131127.8704836986
1736,96974.37040828355
1737,247868.4455933674
1738,220125.60678059648
1739,249095.76451285396
1740,205656.6277443958
1741,189529.20631118017
1742,167101.90656296228
1743,179404.06477203872
1744,230021.30650084655
1745,182955.92185546664
1746,194128.6618584093
1747,211451.55911201914
1748,217670.01627650164
1749,157142.4044271026
1750,128332.41795071738
1751,229608.49808719824
1752,101489.97930222863
1753,149445.0320656683
1754,200997.19405504945
1755,150718.89234637702
1756,121387.51726250244
1757,94044.90901272587
1758,149113.58071317466
1759,159288.75480946127
1760,182773.63914038148
1761,170571.4204563009
1762,171574.34840008558
1763,147585.41800775327
1764,102987.92062951162
1765,154258.86467234857
1766,172646.93034486755
1767,218974.53543550457
1768,113700.11691413054
1769,165307.32806788938
1770,152695.82587151797
1771,102172.7711823516
1772,109866.93739047818
1773,128183.04909012851
1774,136513.05946137005
1775,113453.40648221163
1776,106852.38167729366
1777,85038.3298796319
1778,133665.85839980925
1779,109070.77768131853
1780,181771.28980562906
1781,97495.87025286867
1782,77197.36030103595
1783,162618.97265151006
1784,98464.43639977148
1785,86899.11339256915
1786,131390.8242638283
1787,161362.19305730995
1788,42307.8481024909
1789,88789.22512207666
1790,87757.55989504093
1791,214879.18065717997
1792,134821.13244190876
1793,150396.42529915043
1794,159223.3401885888
1795,106072.29339006534
1796,111276.5789084462
1797,123109.28592572449
1798,100695.9820369378
1799,88641.60652744533
1800,97661.11256713243
1801,136129.252208511
1802,146487.0703644172
1803,150889.23509212147
1804,125478.77165879335
1805,131958.21606480604
1806,127135.71957973031
1807,141271.34258298448
1808,135635.3684667003
1809,110695.97771953448
1810,130247.95379230569
1811,57738.527522709766
1812,70300.31903629197
1813,116008.00589934964
1814,77520.24885657226
1815,44219.73993792131
1816,73951.62801562813
1817,108763.3677721651
1818,119814.32668084867
1819,144373.80578051548
1820,58394.723687670594
1821,88106.26451295971
1822,159360.51476894293
1823,33355.583131885265
1824,111271.79544774635
1825,136743.5116399423
1826,80190.7538461463
1827,112318.99414552658
1828,119576.11745388684
1829,151573.11601631128
1830,130450.65044922299
1831,147273.72746945263
1832,101626.6591527273
1833,125401.76379937807
1834,128396.49410882665
1835,135051.0805391987
1836,99301.52389477452
1837,56305.33003703317
1838,102883.65350583491
1839,100178.96183831498
1840,148208.8026130295
1841,132971.85084996602
1842,100861.75278233827
1843,143744.53981027965
1844,134521.5978715506
1845,138253.61504136416
1846,133903.50180985848
1847,136207.40386360325
1848,35014.61454918523
1849,100755.69918078219
1850,106530.38100351451
1851,123458.38414175191
1852,118669.33947035059
1853,124409.71153142903
1854,161189.6652662685
1855,153275.67193130843
1856,223767.10783817153
1857,148739.97529368615
1858,157691.72967590782
1859,129829.35232026628
1860,178305.91653285795
1861,129512.55813045366
1862,313920.8678059045
1863,313344.54319541156
1864,313349.98855051585
1865,266216.49590706034
1866,263172.7206179868
1867,238209.4417623534
1868,252969.7093819504
1869,215117.65145516064
1870,223180.92556127356
1871,237407.72623540944
1872,198304.77985893493
1873,223154.54116848414
1874,144181.707472126
1875,193137.60942126068
1876,212485.50444465625
1877,201320.1189037388
1878,208703.58057744245
1879,115895.62344619808
1880,133940.35627125532
1881,234381.8310944882
1882,238185.38316696757
1883,195559.45076415234
1884,204477.12423526729
1885,215209.83846412902
1886,235121.57544489775
1887,210011.42367856612
1888,249783.77688505422
1889,196719.3455673006
1890,126906.44351242037
1891,144838.30992548604
1892,87443.25292397513
1893,105343.49094529038
1894,108871.03276019034
1895,122465.92049963506
1896,113533.87120434127
1897,122950.23237044775
1898,115012.76939382599
1899,147632.909181864
1900,136235.30410195419
1901,151460.3623630099
1902,115158.59264114288
1903,192396.97558901075
1904,117707.90537336982
1905,167824.85580550818
1906,166390.25150312047
1907,180367.55374647805
1908,130985.3297267973
1909,157953.68636832346
1910,141505.59387858125
1911,199828.448659626
1912,243524.96563123594
1913,169617.65074991848
1914,58546.7371136744
1915,210682.94722412992
1916,44318.448111565354
1917,240068.32161941694
1918,136315.82531633854
1919,177793.71990109223
1920,178051.83566510185
1921,274013.8795933658
1922,246358.4520859418
1923,209081.6667043228
1924,218143.43221284013
1925,213153.3071359811
1926,268778.4616412381
1927,114171.26738962407
1928,177622.6892364209
1929,94867.36298717625
1930,129807.61498933156
1931,157296.149242892
1932,153146.60344177647
1933,167464.08003004896
1934,197957.12700177747
1935,193134.5665752768
1936,188729.394003622
1937,198014.47107398623
1938,179149.73303046994
1939,202633.62071376658
1940,169907.3140411988
1941,198920.8190141499
1942,188999.951178789
1943,185421.85941375472
1944,271483.0384189148
1945,257870.10865605355
1946,160293.66965765614
1947,225127.23381943494
1948,167913.86166522323
1949,207950.1650623039
1950,181464.0570228056
1951,222840.19662829372
1952,196883.05998771737
1953,173018.0867537352
1954,200809.6282267989
1955,136634.48400343492
1956,274135.544094604
1957,167822.29721065727
1958,265112.72485257435
1959,165381.27947977884
1960,96480.26558846809
1961,129813.1111312379
1962,104763.57962426063
1963,110827.15839883694
1964,113886.23829416926
1965,145440.87038561597
1966,134986.06283939548
1967,242255.11698355724
1968,282160.21276422095
1969,265386.9590916028
1970,293426.459470614
1971,322064.52695736144
1972,283051.4101559352
1973,254541.19973522998
1974,270208.4227083128
1975,305709.1090453932
1976,243922.6360340513
1977,275480.48046186846
1978,271096.85886628745
1979,247536.11451282186
1980,188730.26297490209
1981,247497.37362747593
1982,206121.12175385095
1983,198001.56663338916
1984,178997.24545415043
1985,214351.92928206123
1986,217589.65267721325
1987,197186.54321337654
1988,202291.00882509205
1989,211243.75063672324
1990,224367.51477767888
1991,200832.04280003934
1992,215748.08124241562
1993,200516.7211705895
1994,226330.1644907395
1995,206834.39959050322
1996,230291.33053773548
1997,257607.58319558855
1998,247529.69948728458
1999,255216.19779999164
2000,255956.49997472402
2001,249535.6159377218
2002,234501.44413326625
2003,249302.78762207596
2004,262353.1640197213
2005,212923.78105932198
2006,207013.55743769187
2007,239233.46600241563
2008,202360.27188942092
2009,203153.9528788819
2010,205491.19913981634
2011,149994.64797084226
2012,187999.24053570343
2013,182229.3807311842
2014,186589.35737682047
2015,191003.41774574458
2016,202775.62503831586
2017,194825.78346050915
2018,125205.14668734447
2019,153762.4466170563
2020,90623.43008642124
2021,99561.76883250495
2022,185712.0364657075
2023,153070.881336457
2024,249619.6014855631
2025,269755.6259780484
2026,170356.35352109323
2027,173390.2721115017
2028,170136.86857780622
2029,175437.60632789292
2030,213206.05295132892
2031,206434.09197848188
2032,208975.13498613134
2033,210332.88099147758
2034,176701.26521711942
2035,221201.1136684185
2036,195331.52403550321
2037,196454.24849709665
2038,242825.4056020035
2039,183809.0066804826
2040,261915.70935465704
2041,232792.08723834547
2042,216457.38999801897
2043,153119.80928836286
2044,180792.13210601074
2045,182868.6271298743
2046,139205.49269931036
2047,139946.16926814796
2048,155952.44051365665
2049,150725.24141359763
2050,160737.19124451402
2051,92345.59194459327
2052,129655.91327189398
2053,144600.9505530634
2054,65743.42573998714
2055,136786.0164372219
2056,156195.11665179982
2057,97256.12683699484
2058,210131.62774267464
2059,140656.39049353637
2060,169116.6965990183
2061,159204.3874863952
2062,112035.79984041366
2063,92697.01304988963
2064,126347.92818619276
2065,105093.80798103908
2066,167986.97455772
2067,150693.9171821538
2068,141651.46880392497
2069,67025.82426536168
2070,83951.6325674022
2071,108256.21450391827
2072,163476.98219577223
2073,143077.4863908252
2074,192091.66053549285
2075,145086.96889346573
2076,117428.28317344532
2077,128552.71445235854
2078,103904.57631301419
2079,125412.94366758077
2080,101735.78752894994
2081,104840.2562416121
2082,114706.00770041015
2083,134615.67632382704
2084,88409.77829206282
2085,107865.89492735654
2086,161901.41951692512
2087,142463.84876927483
2088,122446.30038660619
2089,73701.58274457023
2090,140343.76494676495
2091,94878.75994052232
2092,144437.8527730899
2093,106289.46446448084
2094,127595.9584001315
2095,141972.56703833843
2096,68844.30677189688
2097,87935.83339637204
2098,142099.00746830937
2099,49346.71827886395
2100,102903.50122763726
2101,140196.70629327936
2102,116107.80222077364
2103,104597.69068891296
2104,124389.03746856995
2105,118744.08509568292
2106,68130.26130009767
2107,199482.9407635014
2108,107500.43157130804
2109,123114.07569897415
2110,121612.35192530818
2111,126801.12789786453
2112,120240.27429259411
2113,124855.90440217489
2114,125719.36619931186
2115,151912.85731190722
2116,138862.27929755533
2117,155077.93736167363
2118,117169.08516490282
2119,87481.77799280979
2120,137850.76032731694
2121,81946.06358672408
2122,87195.99091431857
2123,103922.75012284296
2124,156200.90172773448
2125,129290.82716583562
2126,173956.54896623082
2127,146053.56860475798
2128,102384.96922232462
2129,94283.22537875768
2130,122536.91815003006
2131,153609.67039682923
2132,126192.82063005955
2133,130579.60554104578
2134,125414.3401281719
2135,114116.42906964102
2136,46277.04964959901
2137,122085.01645645549
2138,122340.48904331916
2139,156538.8324896695
2140,146122.25255314476
2141,143843.59037682903
2142,113051.69025261194
2143,137573.13415128013
2144,89878.77455573769
2145,142809.96717869374
2146,144306.67080510635
2147,153682.74168322183
2148,150102.53626286195
2149,135574.81616206895
2150,209416.33892214566
2151,112131.7725506268
2152,156206.18310077582
2153,147303.48891660204
2154,89512.30238168492
2155,150848.68601140723
2156,241100.78612529612
2157,226520.013323989
2158,220342.0393414209
2159,209205.54880924837
2160,206054.34826894896
2161,242154.3144853285
2162,301836.8723514703
2163,285453.21693337295
2164,224664.99207040184
2165,171372.12306654715
2166,157547.79865466268
2167,209768.8565344485
2168,199179.24119371464
2169,194618.02552092902
2170,213162.30399273022
2171,145376.4859939164
2172,152163.95443649034
2173,172348.78561736573
2174,226736.16704195243
2175,260158.53529467754
2176,245391.49025391933
2177,235134.03823064436
2178,220297.07456914475
2179,146142.62161008918
2180,216211.60935638967
2181,191568.11440994308
2182,216200.92532369983
2183,196076.88637844106
2184,117585.96463442146
2185,122786.60992355869
2186,161957.02373272975
2187,158652.73875722435
2188,176250.3044556494
2189,256344.46340675815
2190,61208.66782813869
2191,61180.012877914094
2192,49698.42146351252
2193,113449.78697767481
2194,108044.83130937858
2195,86500.14657173015
2196,78918.65535742056
2197,128145.34212218242
2198,130841.77593131858
2199,194513.89910685888
2200,118592.2817539919
2201,141512.97669782877
2202,172890.18253133926
2203,135538.2531699853
2204,157382.56467105797
2205,95443.34191608643
2206,121557.84612096469
2207,181216.86301203805
2208,230435.9063082779
2209,183181.0959237088
2210,131104.60245277514
2211,124711.43601653853
2212,126844.49435849921
2213,74155.05501689145
2214,138139.39370710257
2215,111001.62335963218
2216,132379.7653388274
2217,63833.55828311122
2218,64756.28133402759
2219,95959.22719325786
2220,72917.10820589216
2221,213315.75224712666
2222,205013.45856574504
2223,237065.27719697496
2224,233639.03191592474
2225,158000.95072432832
2226,192553.8638451288
2227,183324.3574218515
2228,235477.26662695786
2229,237404.01833056862
2230,172939.25800424282
2231,213657.37038507836
2232,192081.56764596107
2233,183313.23610347186
2234,224776.02921684826
2235,195803.35549707743
2236,240277.0875483568
2237,269588.2670783526
2238,218056.46647527194
2239,130168.40844552522
2240,159834.69389765913
2241,142657.8927908216
2242,120041.3792040447
2243,127740.61823565565
2244,113849.67925670379
2245,98162.66229088644
2246,124730.08457080848
2247,126520.02143103101
2248,117432.93482178208
2249,133364.65613559904
2250,137254.00333921541
2251,107375.72553267071
2252,176950.20076267433
2253,184578.260103006
2254,192684.1813641803
2255,215825.1357045316
2256,186441.32004770386
2257,230137.00169662916
2258,174602.64795310862
2259,199205.6506942125
2260,158814.3883880479
2261,173396.8115336269
2262,175099.6316971711
2263,284981.9561057236
2264,322599.1350382007
2265,169062.02323357173
2266,224172.73203855712
2267,257535.9686306029
2268,277700.6846468247
2269,169938.16483496514
2270,203786.7111581515
2271,206065.42941926833
2272,213010.57597627473
2273,166501.26783451234
2274,196415.62119534423
2275,177652.30725946795
2276,171988.8514155812
2277,196392.36381887406
2278,164081.3669304155
2279,130648.94309971173
2280,93124.95115386465
2281,178467.89681614752
2282,183773.05711154273
2283,113488.03431996147
2284,116962.04414437311
2285,127470.4752923914
2286,116667.404750869
2287,260873.868033148
2288,244839.44176738473
2289,276063.38620982907
2290,294095.17561615014
2291,271020.98991576605
2292,300108.98529405694
2293,298558.6312057746
2294,284097.93986658123
2295,308704.6961977957
2296,250560.81104292208
2297,276225.14449501224
2298,263860.9759517396
2299,286920.2532490127
2300,271671.0916379099
2301,259213.8252626735
2302,232442.15723653272
2303,224584.31817242107
2304,236409.62185293203
2305,191519.18705177715
2306,191992.42581187125
2307,194135.44978718468
2308,208707.32730335445
2309,222762.36120882235
2310,197709.84603758442
2311,199390.09976172308
2312,198518.65158625203
2313,201717.61558205896
2314,189154.05377227592
2315,204998.0728340627
2316,221830.50320516818
2317,192951.14986576364
2318,189998.35786747246
2319,198073.08925416885
2320,189915.35266317587
2321,223693.32810287538
2322,200757.27167641436
2323,181689.66207282717
2324,210761.34427140845
2325,220276.5743588107
2326,198214.8963825301
2327,220404.34738056947
2328,224489.2883568027
2329,211407.9317892185
2330,208801.02565753326
2331,283470.98183408665
2332,286866.4834577335
2333,273646.7384908464
2334,241480.1528315156
2335,241349.37515634252
2336,262312.02011001157
2337,197836.76687790127
2338,249410.16479910183
2339,222777.97970309987
2340,275818.9097198401
2341,238788.9463041441
2342,216535.99816834327
2343,227940.80451387493
2344,225785.94664834515
2345,234923.18927619437
2346,204840.17083535768
2347,199243.90027598717
2348,222600.0767675306
2349,193468.8126260221
2350,262904.73392956593
2351,225436.94584549766
2352,233452.28931203234
2353,251224.39285947292
2354,150428.201973466
2355,152602.2312980307
2356,173266.77431332468
2357,200924.31545694286
2358,194013.71631107177
2359,147623.03270506917
2360,124854.02954261
2361,149332.18625263014
2362,237076.13591844856
2363,139677.73900548418
2364,187623.5387628156
2365,208383.57231775046
2366,187265.58890330687
2367,198022.69618409066
2368,199676.651379595
2369,198155.79245140933
2370,186741.11341886787
2371,163571.84679018325
2372,192358.82478137672
2373,257308.22975388393
2374,274612.5576553234
2375,195419.34863856924
2376,229892.9912009618
2377,246513.81334136994
2378,154798.85209887734
2379,206420.184079792
2380,137882.25578358638
2381,167218.97213226196
2382,199803.56122048007
2383,201848.61589123687
2384,229014.38283396792
2385,166117.31836865365
2386,127348.49253510727
2387,138382.64005676127
2388,120918.42925207653
2389,125714.40316901154
2390,141908.2577632319
2391,139217.1380544463
2392,100668.75079305282
2393,162413.48476598173
2394,131250.96727693168
2395,209901.07386311924
2396,135283.30514014646
2397,197064.41338597354
2398,133134.29363980005
2399,50526.2426351428
2400,51683.99988870416
2401,122856.8551559987
2402,114293.65850994334
2403,159823.60310889254
2404,140365.3224124
2405,149858.29080981188
2406,138200.8878303803
2407,109344.33453566203
2408,142867.49899752677
2409,121436.61161079735
2410,186352.98648038896
2411,106937.96403578222
2412,142917.00684489455
2413,112399.60885360818
2414,144784.57354500802
2415,132135.00207242064
2416,113704.35831948734
2417,102734.18396845312
2418,134589.59898972916
2419,115321.13763112767
2420,132138.91002949062
2421,125992.3189620599
2422,105847.8973979608
2423,116256.31926452139
2424,166802.42179292632
2425,246197.21379107662
2426,148232.88690476815
2427,110794.2177908335
2428,188995.37953157633
2429,100057.14556430798
2430,123210.59629905113
2431,121740.01742748923
2432,142171.10690551574
2433,125481.79666008506
2434,128449.15770451569
2435,146681.10100355648
2436,97028.15237465853
2437,97786.4157343662
2438,117193.64675054819
2439,119171.47044864253
2440,114072.7777082007
2441,101554.70670728253
2442,116779.08451241223
2443,122764.89221493478
2444,148583.9030537734
2445,68922.22406647216
2446,116919.78563490292
2447,188736.3791226183
2448,132354.75135132569
2449,99650.41472753912
2450,153509.71510984818
2451,147240.0430090592
2452,181994.00548411562
2453,81301.1145257682
2454,133217.3382138718
2455,137601.06981136056
2456,110560.74879503544
2457,132170.93857488863
2458,126278.36262775984
2459,81132.81238682817
2460,150744.90207135482
2461,105387.87375093806
2462,134835.54252202914
2463,108838.27720175184
2464,173365.2106200382
2465,119057.09120889081
2466,109286.21990430889
2467,170795.62880964018
2468,89456.95351776062
2469,79800.92035686482
2470,188704.4973119758
2471,205852.29968749886
2472,158279.12962878845
2473,105631.45978317782
2474,95702.4627534987
2475,210437.97729148087
2476,95248.27471434609
2477,97263.1732582571
2478,158371.2980684804
2479,120833.58438613126
2480,156574.62493566767
2481,118973.15462317584
2482,126640.16476758348
2483,105400.0381333933
2484,130302.29993537249
2485,118446.61554835163
2486,155899.2738067692
2487,217669.6337881662
2488,170457.2274497616
2489,164400.69086775277
2490,162936.44116440354
2491,88208.15996604832
2492,185186.6649720266
2493,169619.56849651702
2494,151472.2787606553
2495,82004.40077442743
2496,218195.97176821867
2497,130026.67389522074
2498,102437.00240861345
2499,104988.44416196327
2500,116839.34389097284
2501,116600.04850276146
2502,154340.5289436542
2503,96493.34209279473
2504,193095.1260822127
2505,226091.0023890963
2506,245490.81670032133
2507,256096.2639301509
2508,245472.06565283117
2509,220694.50079890207
2510,225364.07582827134
2511,192158.0831740441
2512,211641.52225055298
2513,219104.67130601563
2514,209053.51903019962
2515,158536.96277414108
2516,194768.58392267537
2517,147443.73318225544
2518,161032.17654564595
2519,222022.6590396683
2520,222096.88258819017
2521,202110.75518268716
2522,226498.99940464942
2523,125267.33764723982
2524,145532.36372875838
2525,149952.3691769685
2526,148703.53926556106
2527,124118.20999397489
2528,125366.85524247575
2529,155091.42628160884
2530,145553.82743941105
2531,231164.17816527816
2532,232046.9522699858
2533,208256.35125769285
2534,210360.40530928754
2535,253161.9403810486
2536,242523.14533385672
2537,216193.36269606277
2538,201482.57934601142
2539,196716.2556974746
2540,196620.1876243517
2541,212520.30132415766
2542,180751.18283087492
2543,123098.61937339531
2544,108558.52273509755
2545,134858.24872633282
2546,130549.19988304688
2547,160409.05056078837
2548,173871.2824585757
2549,190375.40376976336
2550,421984.34263939253
2551,147955.56849299424
2552,132496.32701241417
2553,62631.24606120158
2554,86060.6883140783
2555,128222.43711315357
2556,94538.01219983687
2557,113578.71632730849
2558,153567.70745161275
2559,98826.50797295138
2560,158476.90792447294
2561,141608.87516698122
2562,109843.0627641416
2563,134723.7393472385
2564,188936.13969587692
2565,132109.72621046
2566,150673.0165813212
2567,99626.21039607139
2568,185524.11323263898
2569,184250.27518797113
2570,132603.90972609137
2571,181370.67510753646
2572,155944.66544859787
2573,204529.31751506386
2574,220461.47646424465
2575,119775.38904666156
2576,124171.55142712606
2577,154127.50399529538
2578,72931.70376103286
2579,48280.3173164733
2580,112544.37174677885
2581,149652.98953384886
2582,121169.1247780776
2583,213967.04714216533
2584,167069.32170058007
2585,204931.21559309526
2586,211875.2404258578
2587,205894.05110346322
2588,123896.26121622128
2589,151297.3478669281
2590,196932.35337213235
2591,202727.31861810957
2592,205393.59523452225
2593,218214.63356547506
2594,175421.21239863115
2595,194241.75827514613
2596,249399.42503284095
2597,196696.28717828728
2598,259883.82898726471
2599,269244.94125891005
2600,164052.4453160059
2601,146463.04793857445
2602,93119.25738698398
2603,87914.88729002059
2604,76666.39894130375
2605,100642.03942602112
2606,147990.16489863727
2607,201489.69605050303
2608,218503.3212135554
2609,174641.42535542377
2610,81999.14312547912
2611,120671.5508944306
2612,175445.3890174521
2613,128400.84278009232
2614,122527.90593390881
2615,144087.54878261167
2616,145516.956388616
2617,181314.50251718896
2618,181083.62074030537
2619,194701.48054327225
2620,210054.24282010796
2621,200532.87928028815
2622,208168.0445709697
2623,236803.79755688054
2624,269271.39905184717
2625,224367.3692289319
2626,184945.39360332486
2627,164147.5645455967
2628,303493.3246772598
2629,315038.78261391807
2630,278766.25806581223
2631,303345.4141541618
2632,295072.611843016
2633,228839.79851009964
2634,294557.4111542616
2635,160934.0632484504
2636,206405.22626184174
2637,168509.28674473584
2638,248105.64356376044
2639,200958.85908849043
2640,157707.90678490244
2641,119509.91225304655
2642,180004.77258642646
2643,125659.91927976004
2644,141774.62026737156
2645,110106.15618944669
2646,104821.43484716333
2647,116095.96610953563
2648,147311.79823880544
2649,142750.11161481234
2650,132408.09859846442
2651,159762.23363777302
2652,292584.3223173064
2653,237761.00973208103
2654,230357.86792707632
2655,278062.67977183394
2656,269551.4506026287
2657,258664.2642173345
2658,248491.06330938818
2659,265752.24041808845
2660,277309.5713041665
2661,264586.1981276052
2662,262305.3986368963
2663,265409.41964010557
2664,224225.296102443
2665,261515.87163012533
2666,228622.7440957684
2667,206034.0889683774
2668,202437.19346259453
2669,187016.35064537992
2670,260067.86223969134
2671,203567.2331531684
2672,198162.74320953392
2673,195927.45052964325
2674,203114.99875084957
2675,173724.04478293093
2676,214652.06445777943
2677,213640.38878190037
2678,250526.50357556288
2679,255728.19155660507
2680,256928.58218267694
2681,289084.2828466272
2682,266753.89808792487
2683,324879.9128478079
2684,268646.87254148675
2685,266138.69856502546
2686,245571.56092468766
2687,263118.13557744905
2688,210327.63662833621
2689,199011.8679265478
2690,306398.3308791
2691,202701.91465742403
2692,147997.25738847218
2693,201434.6075521443
2694,151447.91417313414
2695,210576.0905795832
2696,203573.13894344855
2697,204457.5668786693
2698,204952.71620167908
2699,168089.48653726646
2700,154173.91237098313
2701,176093.74638049005
2702,134680.03869544456
2703,153472.57896012333
2704,167503.98901760753
2705,108401.29324429794
2706,109846.05165484214
2707,130914.90348250714
2708,118948.26779251869
2709,91421.2744097687
2710,124083.95994137209
2711,263200.3408077801
2712,300166.11803611845
2713,186419.6982907241
2714,171988.95629905298
2715,164362.70300835912
2716,165730.88497134665
2717,201818.37740959722
2718,221037.88330047333
2719,135835.79499156857
2720,175534.3543393111
2721,138767.38001735866
2722,164775.6047375539
2723,174340.6833833594
2724,113109.41798937021
2725,126328.31791417634
2726,124086.75203180016
2727,174264.29631626606
2728,169679.7906603947
2729,150973.14820114512
2730,121784.93087652638
2731,110436.46309693553
2732,107762.7503860759
2733,174196.1293653653
2734,132022.19507225003
